text(सोमालिया)	neighborOf	text(肯尼亚)
text(Somalia)	neighborOf	text(इथियोपिया)
text(सेंट:बार्थेलेमी)	locatedIn	text(الكاريبي)
text(Saint-Barthélemy)	locatedIn	text(أمريكتان)
text(روسيا)	locatedIn	text(东欧)
text(Rusia)	locatedIn	text(Europa)
text(Rusland)	neighborOf	text(烏克蘭)
text(Russia)	neighborOf	text(Belarus)
text(रूस)	neighborOf	text(चीनी:जनवादी:गणराज्य)
text(俄罗斯)	neighborOf	text(哈萨克斯坦)
text(روسيا)	neighborOf	text(挪威)
text(Rusia)	neighborOf	text(Poland)
text(Rusland)	neighborOf	text(Azerbaiyán)
text(Russia)	neighborOf	text(ليتوانيا)
text(रूस)	neighborOf	text(إستونيا)
text(俄罗斯)	neighborOf	text(Corea:del:Norte)
text(روسيا)	neighborOf	text(फ़िनलैण्ड)
text(Rusia)	neighborOf	text(Mongolia)
text(Rusland)	neighborOf	text(लातविया)
text(Russia)	neighborOf	text(格鲁吉亚)
text(نيوزيلندا)	locatedIn	text(nan)
text(New:Zealand)	locatedIn	text(Oceanië)
text(Panamá)	locatedIn	text(América:Central)
text(Panama)	locatedIn	text(美洲)
text(巴拿馬)	neighborOf	text(कोस्टा:रीका)
text(पनामा)	neighborOf	text(哥伦比亚)
text(Papua:New:Guinea)	locatedIn	text(美拉尼西亞)
text(Papúa:Nueva:Guinea)	locatedIn	text(大洋洲)
text(巴布亚新几内亚)	neighborOf	text(Indonesië)
text(उत्तर:कोरिया)	neighborOf	text(Volksrepubliek:China)
text(كوريا:الشمالية)	neighborOf	text(Zuid-Korea)
text(朝鮮民主主義人民共和國)	neighborOf	text(रूस)
text(Letland)	locatedIn	text(北歐)
text(لاتفيا)	locatedIn	text(أوروبا)
text(Latvia)	neighborOf	text(立陶宛)
text(拉脫維亞)	neighborOf	text(Wit-Rusland)
text(Letonia)	neighborOf	text(俄罗斯)
text(लातविया)	neighborOf	text(Estonia)
text(Omán)	locatedIn	text(غرب:آسيا)
text(Oman)	locatedIn	text(एशिया)
text(سلطنة:عمان)	neighborOf	text(सउदी:अरब)
text(ओमान)	neighborOf	text(Yemen)
text(阿曼)	neighborOf	text(阿拉伯联合酋长国)
text(सन्त:पियर:और:मिकलान)	locatedIn	text(أمريكا:الشمالية)
text(San:Pedro:y:Miquelón)	locatedIn	text(महाअमेरिका)
text(मार्टीनिक)	locatedIn	text(加勒比地区)
text(馬提尼克)	locatedIn	text(Amerika)
text(Verenigd:Koninkrijk)	locatedIn	text(أوروبا:الشمالية)
text(यूनाइटेड:किंगडम)	locatedIn	text(欧洲)
text(Reino:Unido)	neighborOf	text(英国)
text(Israel)	locatedIn	text(पश्चिमी:एशिया)
text(इज़राइल)	locatedIn	text(Azië)
text(Israël)	neighborOf	text(لبنان)
text(إسرائيل)	neighborOf	text(Egypt)
text(以色列)	neighborOf	text(Jordan)
text(Israel)	neighborOf	text(सीरिया)
text(Jersey)	locatedIn	text(Northern:Europe)
text(Jersey)	locatedIn	text(Europa)
text(Islas:Pitcairn)	locatedIn	text(بولنيزيا)
text(جزر:بيتكيرن)	locatedIn	text(أوقيانوسيا)
text(Togo)	locatedIn	text(غرب:إفريقيا)
text(多哥)	locatedIn	text(Africa)
text(टोगो)	neighborOf	text(بوركينا:فاسو)
text(توغو)	neighborOf	text(Ghana)
text(Togo)	neighborOf	text(Benin)
text(كيريباتي)	locatedIn	text(Micronesia)
text(Kiribati)	locatedIn	text(Oceanía)
text(伊朗)	locatedIn	text(Zuid-Azië)
text(Iran)	locatedIn	text(Asia)
text(إيران)	neighborOf	text(阿富汗)
text(Iran)	neighborOf	text(Turkmenistan)
text(ईरान)	neighborOf	text(تركيا)
text(Irán)	neighborOf	text(आर्मीनिया)
text(伊朗)	neighborOf	text(Azerbaijan)
text(Iran)	neighborOf	text(باكستان)
text(إيران)	neighborOf	text(Irak)
text(تجمع:سان:مارتين)	locatedIn	text(कैरिबिया)
text(法屬聖馬丁)	locatedIn	text(América)
text(Saint-Martin)	neighborOf	text(圣马丁岛)
text(República:Dominicana)	locatedIn	text(Caribbean)
text(Dominican:Republic)	locatedIn	text(Americas)
text(多明尼加)	neighborOf	text(هايتي)
text(丹麥)	neighborOf	text(德國)
text(बरमूडा)	locatedIn	text(América:del:Norte)
text(Bermuda)	locatedIn	text(أمريكتان)
text(تشيلي)	neighborOf	text(الأرجنتين)
text(चिली)	neighborOf	text(Bolivia)
text(Chile)	neighborOf	text(Peru)
text(Kosovo)	locatedIn	text(أوروبا:الشرقية)
text(Kosovo)	locatedIn	text(यूरोप)
text(كوسوفو)	neighborOf	text(صربيا)
text(科索沃)	neighborOf	text(Albania)
text(Kosovo)	neighborOf	text(Noord-Macedonië)
text(कोसोवो:गणराज्य)	neighborOf	text(Montenegro)
text(सन्त:किट्स:और:नेविस)	locatedIn	text(Caraïben)
text(Saint:Kitts:en:Nevis)	locatedIn	text(美洲)
text(इरित्रिया)	neighborOf	text(Djibouti)
text(厄立特里亞)	neighborOf	text(Soedan)
text(Eritrea)	neighborOf	text(Ethiopië)
text(भूमध्यरेखीय:गिनी)	locatedIn	text(Central:Africa)
text(Guinea:Ecuatorial)	locatedIn	text(África)
text(Equatorial:Guinea)	neighborOf	text(الغابون)
text(غينيا:الاستوائية)	neighborOf	text(Camerún)
text(尼日尔)	locatedIn	text(पश्चिमी:अफ्रीका)
text(नाइजर)	locatedIn	text(Afrika)
text(Níger)	neighborOf	text(乍得)
text(النيجر)	neighborOf	text(Libya)
text(Niger)	neighborOf	text(Burkina:Faso)
text(Niger)	neighborOf	text(Benín)
text(尼日尔)	neighborOf	text(مالي)
text(नाइजर)	neighborOf	text(Argelia)
text(Níger)	neighborOf	text(نيجيريا)
text(Anguila)	locatedIn	text(Caribe)
text(Anguilla)	locatedIn	text(महाअमेरिका)
text(Rwanda)	locatedIn	text(África:Oriental)
text(रवाण्डा)	locatedIn	text(अफ्रीका)
text(Ruanda)	neighborOf	text(Burundi)
text(Rwanda)	neighborOf	text(تنزانيا)
text(رواندا)	neighborOf	text(烏干達)
text(卢旺达)	neighborOf	text(Congo-Kinshasa)
text(الإمارات:العربية:المتحدة)	locatedIn	text(Zuidwest-Azië)
text(Verenigde:Arabische:Emiraten)	locatedIn	text(Asia)
text(United:Arab:Emirates)	neighborOf	text(Oman)
text(Emiratos:Árabes:Unidos)	neighborOf	text(Saudi:Arabia)
text(Estland)	locatedIn	text(उत्तरी:यूरोप)
text(एस्टोनिया)	locatedIn	text(Europe)
text(Estonia)	neighborOf	text(Letland)
text(愛沙尼亞)	neighborOf	text(روسيا)
text(希腊)	locatedIn	text(दक्षिणी:यूरोप)
text(اليونان)	locatedIn	text(Europa)
text(Greece)	neighborOf	text(बुल्गारिया)
text(यूनान)	neighborOf	text(ألبانيا)
text(Griekenland)	neighborOf	text(North:Macedonia)
text(Grecia)	neighborOf	text(Turquía)
text(Senegal)	locatedIn	text(West:Africa)
text(सेनेगल)	locatedIn	text(非洲)
text(السنغال)	neighborOf	text(गिनी-बिसाऊ)
text(Senegal)	neighborOf	text(Mauritania)
text(Senegal)	neighborOf	text(Mali)
text(塞内加尔)	neighborOf	text(岡比亞)
text(Senegal)	neighborOf	text(几内亚)
text(Guadeloupe)	locatedIn	text(الكاريبي)
text(Guadalupe)	locatedIn	text(Amerika)
text(मोनाको)	neighborOf	text(फ़्रान्स)
text(Djibouti)	neighborOf	text(إرتريا)
text(Yibuti)	neighborOf	text(索馬里)
text(جيبوتي)	neighborOf	text(Ethiopia)
text(इंडोनेशिया)	neighborOf	text(पापुआ:न्यू:गिनी)
text(Indonesia)	neighborOf	text(Timor-Leste)
text(印度尼西亚)	neighborOf	text(Maleisië)
text(جزر:عذراء:بريطانية)	locatedIn	text(加勒比地区)
text(英屬維爾京群島)	locatedIn	text(América)
text(Islas:Cook)	locatedIn	text(पोलीनेशिया)
text(جزر:كوك)	locatedIn	text(ओशिआनिया)
text(युगाण्डा)	locatedIn	text(पूर्वी:अफ्रीका)
text(Uganda)	locatedIn	text(إفريقيا)
text(Uganda)	neighborOf	text(Tanzania)
text(أوغندا)	neighborOf	text(Democratic:Republic:of:the:Congo)
text(Oeganda)	neighborOf	text(كينيا)
text(烏干達)	neighborOf	text(South:Sudan)
text(युगाण्डा)	neighborOf	text(Rwanda)
text(مقدونيا:الشمالية)	locatedIn	text(Southern:Europe)
text(उत्तर:मैसिडोनिया)	locatedIn	text(أوروبا)
text(Macedonia:del:Norte)	neighborOf	text(Kosovo)
text(北马其顿)	neighborOf	text(希腊)
text(Noord-Macedonië)	neighborOf	text(阿爾巴尼亞)
text(North:Macedonia)	neighborOf	text(Serbia)
text(مقدونيا:الشمالية)	neighborOf	text(بلغاريا)
text(Túnez)	locatedIn	text(北部非洲)
text(突尼西亞)	locatedIn	text(Africa)
text(Tunisia)	neighborOf	text(Libia)
text(ट्यूनिशिया)	neighborOf	text(الجزائر)
text(الإكوادور)	neighborOf	text(पेरू)
text(Ecuador)	neighborOf	text(Colombia)
text(巴西)	locatedIn	text(南美洲)
text(Brazilië)	locatedIn	text(Americas)
text(ब्राज़ील)	neighborOf	text(बोलिविया)
text(البرازيل)	neighborOf	text(कोलम्बिया)
text(Brasil)	neighborOf	text(Paraguay)
text(Brazil)	neighborOf	text(الأوروغواي)
text(巴西)	neighborOf	text(Frans-Guyana)
text(Brazilië)	neighborOf	text(Surinam)
text(ब्राज़ील)	neighborOf	text(Venezuela)
text(البرازيل)	neighborOf	text(Argentina)
text(Brasil)	neighborOf	text(Guyana)
text(Brazil)	neighborOf	text(秘鲁)
text(Paraguay)	locatedIn	text(América:del:Sur)
text(巴拉圭)	locatedIn	text(أمريكتان)
text(पैराग्वे)	neighborOf	text(Argentina)
text(Paraguay)	neighborOf	text(巴西)
text(باراغواي)	neighborOf	text(بوليفيا)
text(Finlandia)	locatedIn	text(Noord-Europa)
text(Finland)	locatedIn	text(欧洲)
text(芬蘭)	neighborOf	text(Norway)
text(فنلندا)	neighborOf	text(स्वीडन)
text(Finland)	neighborOf	text(Rusia)
text(Jordania)	neighborOf	text(Saoedi-Arabië)
text(الأردن)	neighborOf	text(Israel)
text(約旦)	neighborOf	text(伊拉克)
text(Jordanië)	neighborOf	text(Siria)
text(पूर्वी:तिमोर)	neighborOf	text(إندونيسيا)
text(الجبل:الأسود)	locatedIn	text(Zuid-Europa)
text(蒙特內哥羅)	locatedIn	text(Europa)
text(Montenegro)	neighborOf	text(Kosovo)
text(Montenegro)	neighborOf	text(البوسنة:والهرسك)
text(मॉन्टेनीग्रो)	neighborOf	text(Kroatië)
text(Montenegro)	neighborOf	text(塞爾維亞)
text(الجبل:الأسود)	neighborOf	text(अल्बानिया)
text(Peru)	locatedIn	text(दक्षिण:अमेरिका)
text(Perú)	locatedIn	text(美洲)
text(بيرو)	neighborOf	text(Ecuador)
text(Peru)	neighborOf	text(玻利維亞)
text(पेरू)	neighborOf	text(Chile)
text(秘鲁)	neighborOf	text(Brazilië)
text(Peru)	neighborOf	text(كولومبيا)
text(Montserrat)	locatedIn	text(कैरिबिया)
text(Montserrat)	locatedIn	text(महाअमेरिका)
text(युक्रेन)	locatedIn	text(Europa:Oriental)
text(أوكرانيا)	locatedIn	text(यूरोप)
text(Oekraïne)	neighborOf	text(स्लोवाकिया)
text(Ukraine)	neighborOf	text(بيلاروس)
text(Ucrania)	neighborOf	text(पोलैंड)
text(烏克蘭)	neighborOf	text(Rusland)
text(युक्रेन)	neighborOf	text(المجر)
text(أوكرانيا)	neighborOf	text(Moldova)
text(Oekraïne)	neighborOf	text(رومانيا)
text(Dominica)	locatedIn	text(Caribbean)
text(डोमिनिका)	locatedIn	text(Amerika)
text(तुर्कमेनिस्तान)	neighborOf	text(Kazakhstan)
text(Turkmenistán)	neighborOf	text(अफ़्ग़ानिस्तान)
text(Turkmenistan)	neighborOf	text(Uzbekistán)
text(تركمانستان)	neighborOf	text(Iran)
text(غيرنزي)	locatedIn	text(Europa:del:Norte)
text(ग्वेर्नसे)	locatedIn	text(Europe)
text(Gibraltar)	locatedIn	text(Europa:del:Sur)
text(जिब्राल्टर)	locatedIn	text(Europa)
text(Gibraltar)	neighborOf	text(स्पेन)
text(स्विट्ज़रलैण्ड)	locatedIn	text(Western:Europe)
text(瑞士)	locatedIn	text(أوروبا)
text(سويسرا)	neighborOf	text(जर्मनी)
text(Zwitserland)	neighborOf	text(Italia)
text(Switzerland)	neighborOf	text(Austria)
text(Suiza)	neighborOf	text(法國)
text(स्विट्ज़रलैण्ड)	neighborOf	text(लिक्टेन्स्टाइन)
text(Oostenrijk)	locatedIn	text(西欧)
text(النمسا)	locatedIn	text(欧洲)
text(ऑस्ट्रिया)	neighborOf	text(Duitsland)
text(奧地利)	neighborOf	text(سلوفاكيا)
text(Austria)	neighborOf	text(Slovenië)
text(Austria)	neighborOf	text(इटली)
text(Oostenrijk)	neighborOf	text(瑞士)
text(النمسا)	neighborOf	text(Hungary)
text(ऑस्ट्रिया)	neighborOf	text(Liechtenstein)
text(奧地利)	neighborOf	text(捷克)
text(匈牙利)	neighborOf	text(Ukraine)
text(Hongarije)	neighborOf	text(Slowakije)
text(हंगरी)	neighborOf	text(سلوفينيا)
text(Hungría)	neighborOf	text(Croatia)
text(المجر)	neighborOf	text(Austria)
text(Hungary)	neighborOf	text(Servië)
text(匈牙利)	neighborOf	text(रोमानिया)
text(Malaui)	locatedIn	text(East:Africa)
text(馬拉威)	locatedIn	text(África)
text(مالاوي)	neighborOf	text(Zambia)
text(Malawi)	neighborOf	text(Tanzania)
text(Malawi)	neighborOf	text(莫桑比克)
text(Hong:Kong)	neighborOf	text(People's:Republic:of:China)
text(ليختنشتاين)	locatedIn	text(पश्चिमी:यूरोप)
text(Liechtenstein)	locatedIn	text(Europa)
text(列支敦斯登)	neighborOf	text(سويسرا)
text(Liechtenstein)	neighborOf	text(Austria)
text(Barbados)	locatedIn	text(Caraïben)
text(巴巴多斯)	locatedIn	text(América)
text(Georgia)	locatedIn	text(Asia:Occidental)
text(جورجيا)	locatedIn	text(亞洲)
text(Georgië)	neighborOf	text(亞美尼亞)
text(Georgia)	neighborOf	text(阿塞拜疆)
text(जॉर्जिया)	neighborOf	text(Russia)
text(格鲁吉亚)	neighborOf	text(Turkey)
text(Albanië)	locatedIn	text(南欧)
text(Albania)	locatedIn	text(यूरोप)
text(Albania)	neighborOf	text(蒙特內哥羅)
text(ألبانيا)	neighborOf	text(उत्तर:मैसिडोनिया)
text(阿爾巴尼亞)	neighborOf	text(كوسوفو)
text(अल्बानिया)	neighborOf	text(اليونان)
text(Kuwait)	locatedIn	text(西亚)
text(कुवैत)	locatedIn	text(آسيا)
text(Koeweit)	neighborOf	text(Arabia:Saudí)
text(الكويت)	neighborOf	text(Iraq)
text(Sudáfrica)	locatedIn	text(南部非洲)
text(جنوب:إفريقيا)	locatedIn	text(Afrika)
text(南非)	neighborOf	text(Mozambique)
text(दक्षिण:अफ़्रीका)	neighborOf	text(Botswana)
text(Zuid-Afrika)	neighborOf	text(إسواتيني)
text(South:Africa)	neighborOf	text(Zimbabwe)
text(Sudáfrica)	neighborOf	text(Namibia)
text(جنوب:إفريقيا)	neighborOf	text(Lesotho)
text(海地)	locatedIn	text(Caribe)
text(Haití)	locatedIn	text(Americas)
text(Haïti)	neighborOf	text(جمهورية:الدومينيكان)
text(Afghanistan)	locatedIn	text(جنوب:آسيا)
text(Afghanistan)	locatedIn	text(एशिया)
text(Afganistán)	neighborOf	text(土庫曼斯坦)
text(أفغانستان)	neighborOf	text(中华人民共和国)
text(阿富汗)	neighborOf	text(塔吉克斯坦)
text(अफ़्ग़ानिस्तान)	neighborOf	text(Oezbekistan)
text(Afghanistan)	neighborOf	text(ईरान)
text(Afghanistan)	neighborOf	text(巴基斯坦)
text(Singapur)	locatedIn	text(Southeast:Asia)
text(सिंगापुर)	locatedIn	text(Azië)
text(बेनिन)	locatedIn	text(西非)
text(Benin)	locatedIn	text(अफ्रीका)
text(貝南)	neighborOf	text(النيجر)
text(بنين)	neighborOf	text(बुर्किना:फासो)
text(Benin)	neighborOf	text(Togo)
text(Benín)	neighborOf	text(Nigeria)
text(Åland)	locatedIn	text(北歐)
text(ऑलैण्ड:द्वीपसमूह)	locatedIn	text(Europe)
text(Croacia)	locatedIn	text(أوروبا:الجنوبية)
text(克羅地亞)	locatedIn	text(Europa)
text(كرواتيا)	neighborOf	text(Slovenia)
text(क्रोएशिया)	neighborOf	text(波斯尼亚和黑塞哥维那)
text(Kroatië)	neighborOf	text(Hongarije)
text(Croatia)	neighborOf	text(सर्बिया)
text(Croacia)	neighborOf	text(Montenegro)
text(Sweden)	locatedIn	text(أوروبا:الشمالية)
text(السويد)	locatedIn	text(أوروبا)
text(瑞典)	neighborOf	text(Noruega)
text(Suecia)	neighborOf	text(फ़िनलैण्ड)
text(México)	neighborOf	text(伯利兹)
text(Mexico)	neighborOf	text(संयुक्त:राज्य:अमेरिका)
text(Mexico)	neighborOf	text(Guatemala)
text(جرينلاند)	locatedIn	text(उत्तर:अमेरिका)
text(Greenland)	locatedIn	text(أمريكتان)
text(Pitcairn:Islands)	locatedIn	text(Australia:and:New:Zealand)
text(पिटकेर्न:द्वीपसमूह)	locatedIn	text(Oceania)
text(尼泊爾)	locatedIn	text(दक्षिण:एशिया)
text(Nepal)	locatedIn	text(Asia)
text(Nepal)	neighborOf	text(الصين)
text(Nepal)	neighborOf	text(印度)
text(Guatemala)	neighborOf	text(Belize)
text(危地马拉)	neighborOf	text(El:Salvador)
text(ग्वाटेमाला)	neighborOf	text(मेक्सिको)
text(غواتيمالا)	neighborOf	text(Honduras)
text(दक्षिण:कोरिया)	locatedIn	text(East:Asia)
text(Corea:del:Sur)	locatedIn	text(Asia)
text(大韩民国)	neighborOf	text(North:Korea)
text(Moldavië)	locatedIn	text(पूर्वी:यूरोप)
text(摩爾多瓦)	locatedIn	text(欧洲)
text(مولدوفا)	neighborOf	text(Ucrania)
text(Moldavia)	neighborOf	text(Rumania)
text(Mauritius)	locatedIn	text(شرق:إفريقيا)
text(毛里求斯)	locatedIn	text(非洲)
text(白俄羅斯)	neighborOf	text(烏克蘭)
text(बेलारूस)	neighborOf	text(بولندا)
text(Bielorrusia)	neighborOf	text(Lithuania)
text(Belarus)	neighborOf	text(रूस)
text(Wit-Rusland)	neighborOf	text(لاتفيا)
text(बांग्लादेश)	neighborOf	text(म्यान्मार)
text(بنغلاديش)	neighborOf	text(India)
text(Malaysia)	locatedIn	text(جنوب:شرق:آسيا)
text(Malasia)	locatedIn	text(亞洲)
text(मलेशिया)	neighborOf	text(Tailandia)
text(ماليزيا)	neighborOf	text(Indonesia)
text(馬來西亞)	neighborOf	text(汶莱)
text(Bosnia:and:Herzegovina)	locatedIn	text(दक्षिणी:यूरोप)
text(Bosnië:en:Herzegovina)	locatedIn	text(Europa)
text(Bosnia:y:Herzegovina)	neighborOf	text(Serbia)
text(बोस्निया:और:हर्ज़ेगोविना)	neighborOf	text(克羅地亞)
text(البوسنة:والهرسك)	neighborOf	text(Montenegro)
text(Luxemburgo)	locatedIn	text(West-Europa)
text(Luxemburg)	locatedIn	text(यूरोप)
text(लक्ज़मबर्ग)	neighborOf	text(Alemania)
text(卢森堡)	neighborOf	text(Belgium)
text(لوكسمبورغ)	neighborOf	text(Frankrijk)
text(Italy)	locatedIn	text(Southern:Europe)
text(إيطاليا)	locatedIn	text(Europe)
text(意大利)	neighborOf	text(स्लोवेनिया)
text(Italië)	neighborOf	text(Zwitserland)
text(Italia)	neighborOf	text(Oostenrijk)
text(इटली)	neighborOf	text(France)
text(Italy)	neighborOf	text(Ciudad:del:Vaticano)
text(إيطاليا)	neighborOf	text(圣马力诺)
text(अज़रबैजान)	locatedIn	text(West:Asia)
text(أذربيجان)	locatedIn	text(آسيا)
text(Azerbeidzjan)	neighborOf	text(तुर्की)
text(Azerbaiyán)	neighborOf	text(Armenia)
text(Azerbaijan)	neighborOf	text(俄罗斯)
text(阿塞拜疆)	neighborOf	text(Irán)
text(अज़रबैजान)	neighborOf	text(Georgia)
text(Honduras)	locatedIn	text(中美洲)
text(Honduras)	locatedIn	text(美洲)
text(हॉण्डुरस)	neighborOf	text(Guatemala)
text(هندوراس)	neighborOf	text(尼加拉瓜)
text(洪都拉斯)	neighborOf	text(El:Salvador)
text(马里)	locatedIn	text(África:Occidental)
text(माली)	locatedIn	text(إفريقيا)
text(Mali)	neighborOf	text(布吉納法索)
text(Mali)	neighborOf	text(Guinea)
text(مالي)	neighborOf	text(Mauritania)
text(Mali)	neighborOf	text(Niger)
text(马里)	neighborOf	text(सेनेगल)
text(माली)	neighborOf	text(अल्जीरिया)
text(Mali)	neighborOf	text(ساحل:العاج)
text(Taiwan)	locatedIn	text(Oost-Azië)
text(चीनी:गणराज्य)	locatedIn	text(एशिया)
text(Algerije)	locatedIn	text(Noord-Afrika)
text(Algeria)	locatedIn	text(Africa)
text(阿爾及利亞)	neighborOf	text(लीबिया)
text(Argelia)	neighborOf	text(Tunesië)
text(الجزائر)	neighborOf	text(موريتانيا)
text(अल्जीरिया)	neighborOf	text(Marokko)
text(Algerije)	neighborOf	text(Niger)
text(Algeria)	neighborOf	text(Mali)
text(阿爾及利亞)	neighborOf	text(الجمهورية:العربية:الصحراوية:الديمقراطية)
text(फ़्रान्सीसी:गुयाना)	neighborOf	text(ब्राज़ील)
text(French:Guiana)	neighborOf	text(蘇利南)
text(Jemen)	locatedIn	text(غرب:آسيا)
text(也门)	locatedIn	text(Azië)
text(Yemen)	neighborOf	text(Omán)
text(यमन)	neighborOf	text(沙特阿拉伯)
text(Puerto:Rico)	locatedIn	text(الكاريبي)
text(波多黎各)	locatedIn	text(महाअमेरिका)
text(سانت:فينسنت:والغرينادين)	locatedIn	text(加勒比地区)
text(圣文森特和格林纳丁斯)	locatedIn	text(Amerika)
text(वेनेज़ुएला)	neighborOf	text(البرازيل)
text(Venezuela)	neighborOf	text(गयाना)
text(Venezuela)	neighborOf	text(Colombia)
text(غرينادا)	locatedIn	text(कैरिबिया)
text(Grenada)	locatedIn	text(América)
text(Estados:Unidos)	neighborOf	text(Canada)
text(الولايات:المتحدة)	neighborOf	text(المكسيك)
text(توكيلاو)	locatedIn	text(玻里尼西亞)
text(Tokelau)	locatedIn	text(Oceanië)
text(斯洛文尼亞)	locatedIn	text(Zuid-Europa)
text(Eslovenia)	locatedIn	text(Europa)
text(Slovenië)	neighborOf	text(النمسا)
text(سلوفينيا)	neighborOf	text(كرواتيا)
text(Slovenia)	neighborOf	text(意大利)
text(स्लोवेनिया)	neighborOf	text(हंगरी)
text(الفلبين)	locatedIn	text(Sudeste:Asiático)
text(Filipinas)	locatedIn	text(Asia)
text(ميكرونيسيا)	locatedIn	text(माइक्रोनीशिया)
text(Micronesië)	locatedIn	text(大洋洲)
text(República:Popular:China)	locatedIn	text(पूर्वी:एशिया)
text(चीनी:जनवादी:गणराज्य)	locatedIn	text(Asia)
text(Volksrepubliek:China)	neighborOf	text(Afganistán)
text(People's:Republic:of:China)	neighborOf	text(Bután)
text(中华人民共和国)	neighborOf	text(ماكاو)
text(الصين)	neighborOf	text(India)
text(República:Popular:China)	neighborOf	text(كازاخستان)
text(चीनी:जनवादी:गणराज्य)	neighborOf	text(吉尔吉斯斯坦)
text(Volksrepubliek:China)	neighborOf	text(Tajikistan)
text(People's:Republic:of:China)	neighborOf	text(老撾)
text(中华人民共和国)	neighborOf	text(روسيا)
text(الصين)	neighborOf	text(Noord-Korea)
text(República:Popular:China)	neighborOf	text(Myanmar)
text(चीनी:जनवादी:गणराज्य)	neighborOf	text(Pakistan)
text(Volksrepubliek:China)	neighborOf	text(Mongolia)
text(People's:Republic:of:China)	neighborOf	text(हांगकांग)
text(中华人民共和国)	neighborOf	text(Vietnam)
text(गबॉन)	locatedIn	text(मध्य:अफ्रीका)
text(Gabon)	locatedIn	text(África)
text(Gabón)	neighborOf	text(Equatoriaal-Guinea)
text(加蓬)	neighborOf	text(Republic:of:the:Congo)
text(Gabon)	neighborOf	text(कैमरुन)
text(Amerikaanse:Kleinere:Afgelegen:Eilanden)	locatedIn	text(North:America)
text(United:States:Minor:Outlying:Islands)	locatedIn	text(Americas)
text(Andorra)	locatedIn	text(Europa:del:Sur)
text(安道尔)	locatedIn	text(أوروبا)
text(Andorra)	neighborOf	text(西班牙)
text(अण्डोरा)	neighborOf	text(Francia)
text(ساموا)	locatedIn	text(Polynesië)
text(Samoa)	locatedIn	text(أوقيانوسيا)
text(The:Gambia)	locatedIn	text(West-Afrika)
text(गाम्बिया)	locatedIn	text(Afrika)
text(غامبيا)	neighborOf	text(السنغال)
text(nan)	locatedIn	text(पश्चिमी:एशिया)
text(Pedro:Miguel)	locatedIn	text(亞洲)
text(Pedro:Miguel)	neighborOf	text(जॉर्डन)
text(nan)	neighborOf	text(मिस्र)
text(nan)	neighborOf	text(इज़राइल)
text(रेयूनियों)	locatedIn	text(Oost-Afrika)
text(留尼汪)	locatedIn	text(अफ्रीका)
text(فرنسا)	locatedIn	text(Europa:Occidental)
text(फ़्रान्स)	locatedIn	text(欧洲)
text(法國)	neighborOf	text(Germany)
text(Frankrijk)	neighborOf	text(Luxembourg)
text(France)	neighborOf	text(Italië)
text(Francia)	neighborOf	text(أندورا)
text(فرنسا)	neighborOf	text(Switzerland)
text(फ़्रान्स)	neighborOf	text(摩納哥)
text(法國)	neighborOf	text(比利時)
text(Frankrijk)	neighborOf	text(Spain)
text(منغوليا)	locatedIn	text(Asia:Oriental)
text(蒙古國)	locatedIn	text(آسيا)
text(Mongolië)	neighborOf	text(الصين)
text(मंगोलिया)	neighborOf	text(Rusia)
text(Lituania)	locatedIn	text(Northern:Europe)
text(Litouwen)	locatedIn	text(Europa)
text(लिथुआनिया)	neighborOf	text(Polonia)
text(ليتوانيا)	neighborOf	text(Latvia)
text(立陶宛)	neighborOf	text(بيلاروس)
text(Lithuania)	neighborOf	text(Rusland)
text(Kaaimaneilanden)	locatedIn	text(Caribbean)
text(開曼群島)	locatedIn	text(أمريكتان)
text(سانت:لوسيا)	locatedIn	text(Caraïben)
text(圣卢西亚)	locatedIn	text(美洲)
text(Curaçao)	locatedIn	text(Caribe)
text(كوراساو)	locatedIn	text(महाअमेरिका)
text(الكاريبي)	locatedIn	text(Amerika)
text(South:Asia)	locatedIn	text(एशिया)
text(中部非洲)	locatedIn	text(非洲)
text(उत्तरी:यूरोप)	locatedIn	text(यूरोप)
text(南欧)	locatedIn	text(Europe)
text(Zuidwest-Azië)	locatedIn	text(Azië)
text(Zuid-Amerika)	locatedIn	text(América)
text(Polinesia)	locatedIn	text(Oceanía)
text(nan)	locatedIn	text(ओशिआनिया)
text(أوروبا:الغربية)	locatedIn	text(Europa)
text(东部非洲)	locatedIn	text(إفريقيا)
text(غرب:إفريقيا)	locatedIn	text(Africa)
text(Oost-Europa)	locatedIn	text(أوروبا)
text(केंद्रीय:अमेरिका)	locatedIn	text(Americas)
text(Noord-Amerika)	locatedIn	text(أمريكتان)
text(दक्षिण:पूर्व:एशिया)	locatedIn	text(Asia)
text(África:austral)	locatedIn	text(África)
text(東亞)	locatedIn	text(Asia)
text(North:Africa)	locatedIn	text(Afrika)
text(Melanesië)	locatedIn	text(Oceania)
text(密克羅尼西亞群島)	locatedIn	text(Oceanië)
text(Asia:Central)	locatedIn	text(亞洲)
text(Centraal-Europa)	locatedIn	text(欧洲)
